발생일시_년,발생일시_월,발생장소_시도,발생장소_시군,평균풍속,평균상대습도
2010,6,경북,성주,1.4,59
2010,6,경북,군위,1.4,59
2010,6,경북,김천,1.4,59
2010,6,경북,칠곡,1.6,74
2010,6,경북,영양,-,-
2010,6,경남,창녕,1.4,65
2010,6,경남,함안,-,-
2010,6,경남,하동,1.2,70
2010,6,경남,고성,1.2,70
2010,6,경남,사천,1.2,70
2010,6,경남,함안,1.2,70
2010,6,경남,마산,1.7,73
2010,6,경남,진해,1.7,73
2010,7,서울,서울,2.5,74
2010,7,인천,인천,2.8,82
2010,7,경기,동두천,1.8,79
2010,7,경기,파주,1.5,85
2010,7,경기,수원,1.8,83
2010,7,인천,강화,2.4,85
2010,7,경기,양평,1.4,77
2010,7,경기,이천,1.3,80
2010,7,강원,속초,2,77
2010,7,강원,춘천,-,-
2010,7,강원,철원,2,80
2010,7,강원,춘천,1,77
2010,7,강원,강릉,1.8,72
2010,7,강원,강릉,1.9,74
2010,7,강원,동해,1.8,80
2010,7,강원,원주,1.1,74
2010,7,강원,영월,1.2,76
2010,7,강원,인제,2,76
2010,7,강원,홍천,1.2,74
2010,7,강원,태백,1.8,75
2010,7,강원,정선,-,-
2010,7,충북,충주,1.4,76
2010,7,충북,청주,1.6,74
2010,7,충북,제천,1.1,79
2010,7,충북,보은,1.2,79
2010,7,충남,서산,3,83
2010,7,충남,홍성,-,-
2010,7,충남,천안,1.6,78
2010,7,충남,보령,2.4,81
2010,7,충남,부여,1.5,76
2010,7,충남,금산,1.3,75
2010,7,대전,대전,1.8,75
2010,7,세종,세종,1.8,75
2010,7,울산,울산,2.2,80
2010,7,대구,대구,2,70
2010,7,부산,부산,3.3,83
2010,7,경남,창원,1.7,84
2010,7,경남,통영,2.3,91
2010,7,경남,진주,1.2,80
2010,7,경남,김해,2.1,80
2010,7,경남,창원,1.2,81
2010,7,경남,양산,2.6,77
2010,7,경남,의령,1.2,87
2010,7,경남,함양,0.9,84
2010,7,경남,거창,1.2,83
2010,7,경남,합천,1.3,77
2010,7,경남,밀양,1.6,77
2010,7,경남,산청,1.4,80
2010,7,경남,거제,2.1,78
2010,7,경남,남해,1.5,82
2010,7,경북,울진,2.3,83
2010,7,경북,안동,1.4,75
2010,7,경북,상주,1.2,79
2010,7,경북,포항,2.2,78
2010,7,경북,봉화,1.2,81
2010,7,경북,영주,1.8,77
2010,7,경북,문경,1.1,79
2010,7,경북,청송,-,-
2010,7,경북,영덕,2.1,76
2010,7,경북,의성,1.1,76
2010,7,경북,구미,1.4,72
2010,7,경북,영천,1.5,75
2010,7,경북,경주,-,-
2010,7,전북,군산,2.4,86
2010,7,전북,전주,2.1,73
2010,7,전북,고창,-,-
2010,7,전북,부안,2.1,81
2010,7,전북,임실,1.5,78
2010,7,전북,정읍,1.4,74
2010,7,전북,남원,1.2,80
2010,7,전북,장수,1.6,80
2010,7,전북,고창,2,80
2010,7,전북,순창,1.6,77
2010,7,전남,여수,3.2,86
2010,7,전남,완도,2.9,88
2010,7,전남,순천,-,-
2010,7,전남,진도,4.7,94
2010,7,전남,영광,2.5,83
2010,7,전남,보성,2.5,85
2010,7,전남,강진,2.4,84
2010,7,전남,장흥,2.3,82
2010,7,전남,해남,2.4,84
2010,7,전남,고흥,1.7,81
2010,7,전남,광양,-,-
2010,7,전남,진도,-,-
2010,7,제주,제주,2.3,76
2010,7,제주,제주,5.2,90
2010,7,제주,제주,2.7,85
2010,7,제주,제주,2.2,85
2010,7,광주,광주,2.4,81
2010,7,경기,광주,1.3,80
2010,7,경기,남양주,1.5,85
2010,7,경기,시흥,1.8,83
2010,7,경기,성남,1.8,83
2010,7,경기,안성,1.8,83
2010,7,경기,고양,1.8,83
2010,7,경기,평택,1.8,83
2010,7,경기,하남,1.8,83
2010,7,경기,용인,1.8,83
2010,7,경기,구리,1.8,83
2010,7,경기,안산,1.8,83
2010,7,경기,군포,1.8,83
2010,7,경기,화성,1.8,83
2010,7,경기,과천,1.8,83
2010,7,경기,오산,1.8,83
2010,7,경기,안양,1.8,83
2010,7,경기,김포,1.8,83
2010,7,경기,의왕,1.8,83
2010,7,경기,광명,1.8,83
2010,7,경기,가평,1.4,77
2010,7,경기,포천,1.4,77
2010,7,경기,여주,1.3,80
2010,7,경기,양주,1.5,85
2010,7,경기,부천,1.5,85
2010,7,경기,연천,1.5,85
2010,7,경기,의정부,1.8,79
2010,7,강원,화천,1,77
2010,7,강원,고성,1.9,74
2010,7,강원,양구,1,77
2010,7,강원,횡성,1.1,74
2010,7,강원,평창,-,-
2010,7,강원,양양,1.9,74
2010,7,강원,삼척,1.9,74
2010,7,충북,단양,1.4,76
2010,7,충북,음성,1.1,79
2010,7,충북,진천,1.1,79
2010,7,충북,영동,1.2,79
2010,7,충북,옥천,1.2,79
2010,7,충북,증평,1.2,79
2010,7,충북,괴산,1.2,79
2010,7,충북,청원,1.6,74
2010,7,충남,아산,1.6,78
2010,7,충남,공주,1.5,76
2010,7,충남,논산,1.3,75
2010,7,충남,당진,3,83
2010,7,충남,태안,3,83
2010,7,충남,예산,-,-
2010,7,충남,청양,2.4,81
2010,7,충남,서천,1.5,76
2010,7,충남,계룡,1.3,75
2010,7,전북,무주,1.6,80
2010,7,전북,진안,1.6,80
2010,7,전북,김제,2.1,73
2010,7,전북,익산,2.1,73
2010,7,전북,완주,2.1,73
2010,7,전남,목포,2.4,84
2010,7,전남,영암,2.4,84
2010,7,전남,무안,2.4,81
2010,7,전남,신안,2.4,81
2010,7,전남,나주,2.4,81
2010,7,전남,구례,2.4,81
2010,7,전남,담양,2.4,81
2010,7,전남,곡성,-,-
2010,7,전남,화순,-,-
2010,7,전남,장성,2.5,83
2010,7,전남,함평,2.4,81
2010,7,경북,청도,1.5,75
2010,7,경북,경산,1.5,75
2010,7,경북,예천,1.2,79
2010,7,경북,고령,1.2,79
2010,7,경북,성주,1.4,72
2010,7,경북,군위,1.4,72
2010,7,경북,김천,1.4,72
2010,7,경북,칠곡,2.2,78
2010,7,경북,영양,-,-
2010,7,경남,창녕,1.3,77
2010,7,경남,함안,1.2,87
2010,7,경남,하동,1.2,80
2010,7,경남,고성,1.2,80
2010,7,경남,사천,1.2,80
2010,7,경남,함안,1.2,80
2010,7,경남,마산,1.7,84
2010,7,경남,진해,1.7,84
2010,8,서울,서울,2.4,78
2010,8,인천,인천,2.3,82
2010,8,경기,동두천,1.4,84
2010,8,경기,파주,1.3,88
2010,8,경기,수원,1.6,86
2010,8,인천,강화,1.8,86
2010,8,경기,양평,1.2,83
2010,8,경기,이천,1.1,84
2010,8,강원,속초,1.7,81
2010,8,강원,춘천,-,-
2010,8,강원,철원,1.6,86
2010,8,강원,춘천,0.9,82
2010,8,강원,강릉,1.6,80
2010,8,강원,강릉,1.6,79
2010,8,강원,동해,1.8,83
2010,8,강원,원주,1.1,78
2010,8,강원,영월,1.1,80
2010,8,강원,인제,1.6,82
2010,8,강원,홍천,1.1,80
2010,8,강원,태백,1.6,76
2010,8,강원,정선,-,-
2010,8,충북,충주,1.3,80
2010,8,충북,청주,1.5,80
2010,8,충북,제천,1.1,82
2010,8,충북,보은,1.2,82
2010,8,충남,서산,2.6,84
2010,8,충남,홍성,-,-
2010,8,충남,천안,1.5,82
2010,8,충남,보령,2.1,82
2010,8,충남,부여,1.3,80
2010,8,충남,금산,1.2,79
2010,8,대전,대전,1.6,79
2010,8,세종,세종,1.6,79
2010,8,울산,울산,2.3,79
2010,8,대구,대구,1.9,69
2010,8,부산,부산,3.5,81
2010,8,경남,창원,2.1,81
2010,8,경남,통영,2.4,90
2010,8,경남,진주,1.2,81
2010,8,경남,김해,2.3,78
2010,8,경남,창원,0.9,77
2010,8,경남,양산,2.5,74
2010,8,경남,의령,1.2,88
2010,8,경남,함양,0.9,88
2010,8,경남,거창,1.3,85
2010,8,경남,합천,1.3,79
2010,8,경남,밀양,1.7,77
2010,8,경남,산청,1.4,83
2010,8,경남,거제,2.1,75
2010,8,경남,남해,1.6,83
2010,8,경북,울진,2.1,85
2010,8,경북,안동,1.3,79
2010,8,경북,상주,1.1,85
2010,8,경북,포항,1.9,80
2010,8,경북,봉화,1.1,84
2010,8,경북,영주,1.3,81
2010,8,경북,문경,0.9,83
2010,8,경북,청송,-,-
2010,8,경북,영덕,1.9,79
2010,8,경북,의성,1,78
2010,8,경북,구미,1.3,76
2010,8,경북,영천,1.5,75
2010,8,경북,경주,-,-
2010,8,전북,군산,2.2,87
2010,8,전북,전주,1.9,78
2010,8,전북,고창,-,-
2010,8,전북,부안,1.9,83
2010,8,전북,임실,1.5,80
2010,8,전북,정읍,1.4,77
2010,8,전북,남원,1.2,82
2010,8,전북,장수,1.6,81
2010,8,전북,고창,1.8,84
2010,8,전북,순창,1.5,80
2010,8,전남,여수,2.9,86
2010,8,전남,완도,3.2,88
2010,8,전남,순천,-,-
2010,8,전남,진도,4.7,94
2010,8,전남,영광,2.3,86
2010,8,전남,보성,2.4,85
2010,8,전남,강진,2.5,84
2010,8,전남,장흥,2.4,82
2010,8,전남,해남,2.6,84
2010,8,전남,고흥,1.8,83
2010,8,전남,광양,-,-
2010,8,전남,진도,-,-
2010,8,제주,제주,2.6,71
2010,8,제주,제주,5.1,83
2010,8,제주,제주,3.1,82
2010,8,제주,제주,2.6,83
2010,8,광주,광주,2.4,82
2010,8,경기,광주,1.1,84
2010,8,경기,남양주,1.3,88
2010,8,경기,시흥,1.6,86
2010,8,경기,성남,1.6,86
2010,8,경기,안성,1.6,86
2010,8,경기,고양,1.6,86
2010,8,경기,평택,1.6,86
2010,8,경기,하남,1.6,86
2010,8,경기,용인,1.6,86
2010,8,경기,구리,1.6,86
2010,8,경기,안산,1.6,86
2010,8,경기,군포,1.6,86
2010,8,경기,화성,1.6,86
2010,8,경기,과천,1.6,86
2010,8,경기,오산,1.6,86
2010,8,경기,안양,1.6,86
2010,8,경기,김포,1.6,86
2010,8,경기,의왕,1.6,86
2010,8,경기,광명,1.6,86
2010,8,경기,가평,1.2,83
2010,8,경기,포천,1.2,83
2010,8,경기,여주,1.1,84
2010,8,경기,양주,1.3,88
2010,8,경기,부천,1.3,88
2010,8,경기,연천,1.3,88
2010,8,경기,의정부,1.4,84
2010,8,강원,화천,0.9,82
2010,8,강원,고성,1.6,79
2010,8,강원,양구,0.9,82
2010,8,강원,횡성,1.1,78
2010,8,강원,평창,-,-
2010,8,강원,양양,1.6,79
2010,8,강원,삼척,1.6,79
2010,8,충북,단양,1.3,80
2010,8,충북,음성,1.1,82
2010,8,충북,진천,1.1,82
2010,8,충북,영동,1.2,82
2010,8,충북,옥천,1.2,82
2010,8,충북,증평,1.2,82
2010,8,충북,괴산,1.2,82
2010,8,충북,청원,1.5,80
2010,8,충남,아산,1.5,82
2010,8,충남,공주,1.3,80
2010,8,충남,논산,1.2,79
2010,8,충남,당진,2.6,84
2010,8,충남,태안,2.6,84
2010,8,충남,예산,-,-
2010,8,충남,청양,2.1,82
2010,8,충남,서천,1.3,80
2010,8,충남,계룡,1.2,79
2010,8,전북,무주,1.6,81
2010,8,전북,진안,1.6,81
2010,8,전북,김제,1.9,78
2010,8,전북,익산,1.9,78
2010,8,전북,완주,1.9,78
2010,8,전남,목포,2.6,84
2010,8,전남,영암,2.6,84
2010,8,전남,무안,2.4,82
2010,8,전남,신안,2.4,82
2010,8,전남,나주,2.4,82
2010,8,전남,구례,2.4,82
2010,8,전남,담양,2.4,82
2010,8,전남,곡성,-,-
2010,8,전남,화순,-,-
2010,8,전남,장성,2.3,86
2010,8,전남,함평,2.4,82
2010,8,경북,청도,1.5,75
2010,8,경북,경산,1.5,75
2010,8,경북,예천,1.1,85
2010,8,경북,고령,1.1,85
2010,8,경북,성주,1.3,76
2010,8,경북,군위,1.3,76
2010,8,경북,김천,1.3,76
2010,8,경북,칠곡,1.9,80
2010,8,경북,영양,-,-
2010,8,경남,창녕,1.3,79
2010,8,경남,함안,1.2,88
2010,8,경남,하동,1.2,81
2010,8,경남,고성,1.2,81
2010,8,경남,사천,1.2,81
2010,8,경남,함안,1.2,81
2010,8,경남,마산,2.1,81
2010,8,경남,진해,2.1,81
2010,9,서울,서울,2.3,72
2010,9,인천,인천,2.6,76
2010,9,경기,동두천,1.3,78
2010,9,경기,파주,1.4,84
2010,9,경기,수원,1.7,81
2010,9,인천,강화,1.8,82
2010,9,경기,양평,1.2,81
2010,9,경기,이천,1.1,81
2010,9,강원,속초,1.8,78
2010,9,강원,춘천,-,-
2010,9,강원,철원,1.7,82
2010,9,강원,춘천,0.9,80
2010,9,강원,강릉,1.6,79
2010,9,강원,강릉,1.9,76
2010,9,강원,동해,2.3,82
2010,9,강원,원주,0.9,76
2010,9,강원,영월,1.2,77
2010,9,강원,인제,1.6,80
2010,9,강원,홍천,1.2,77
2010,9,강원,태백,1.5,76
2010,9,강원,정선,1.1,82
2010,9,충북,충주,1.3,79
2010,9,충북,청주,1.4,77
2010,9,충북,제천,1.2,79
2010,9,충북,보은,1.1,81
2010,9,충남,서산,2.6,81
2010,9,충남,홍성,-,-
2010,9,충남,천안,1.7,79
2010,9,충남,보령,2,78
2010,9,충남,부여,1.3,72
2010,9,충남,금산,1.1,77
2010,9,대전,대전,1.5,77
2010,9,세종,세종,1.5,77
2010,9,울산,울산,2,76
2010,9,대구,대구,1.8,67
2010,9,부산,부산,3.1,72
2010,9,경남,창원,1.7,74
2010,9,경남,통영,2.3,82
2010,9,경남,진주,1.1,76
2010,9,경남,김해,1.8,72
2010,9,경남,창원,1.4,72
2010,9,경남,양산,2.5,68
2010,9,경남,의령,1.1,83
2010,9,경남,함양,0.7,84
2010,9,경남,거창,1.1,83
2010,9,경남,합천,1.3,77
2010,9,경남,밀양,1.6,73
2010,9,경남,산청,1,80
2010,9,경남,거제,1.6,70
2010,9,경남,남해,1.6,78
2010,9,경북,울진,2.3,84
2010,9,경북,안동,1.3,79
2010,9,경북,상주,1,83
2010,9,경북,포항,1.8,77
2010,9,경북,봉화,1.2,82
2010,9,경북,영주,1.4,80
2010,9,경북,문경,1.2,79
2010,9,경북,청송,0.7,89
2010,9,경북,영덕,2.4,77
2010,9,경북,의성,0.9,78
2010,9,경북,구미,1.2,76
2010,9,경북,영천,1.3,77
2010,9,경북,경주,2.1,84
2010,9,전북,군산,2.1,83
2010,9,전북,전주,1.9,72
2010,9,전북,고창,-,-
2010,9,전북,부안,1.7,79
2010,9,전북,임실,1.3,75
2010,9,전북,정읍,1.5,73
2010,9,전북,남원,1.1,79
2010,9,전북,장수,1.5,80
2010,9,전북,고창,1.8,80
2010,9,전북,순창,1.5,77
2010,9,전남,여수,3.7,74
2010,9,전남,완도,3,80
2010,9,전남,순천,-,-
2010,9,전남,진도,4.6,86
2010,9,전남,영광,2.1,82
2010,9,전남,보성,2.4,79
2010,9,전남,강진,2.3,78
2010,9,전남,장흥,2,76
2010,9,전남,해남,2.2,78
2010,9,전남,고흥,1.6,77
2010,9,전남,광양,-,-
2010,9,전남,진도,-,-
2010,9,제주,제주,2.7,71
2010,9,제주,제주,5.3,76
2010,9,제주,제주,3.2,81
2010,9,제주,제주,2.7,76
2010,9,광주,광주,2.2,73
2010,9,경기,광주,1.1,81
2010,9,경기,남양주,1.4,84
2010,9,경기,시흥,1.7,81
2010,9,경기,성남,1.7,81
2010,9,경기,안성,1.7,81
2010,9,경기,고양,1.7,81
2010,9,경기,평택,1.7,81
2010,9,경기,하남,1.7,81
2010,9,경기,용인,1.7,81
2010,9,경기,구리,1.7,81
2010,9,경기,안산,1.7,81
2010,9,경기,군포,1.7,81
2010,9,경기,화성,1.7,81
2010,9,경기,과천,1.7,81
2010,9,경기,오산,1.7,81
2010,9,경기,안양,1.7,81
2010,9,경기,김포,1.7,81
2010,9,경기,의왕,1.7,81
2010,9,경기,광명,1.7,81
2010,9,경기,가평,1.2,81
2010,9,경기,포천,1.2,81
2010,9,경기,여주,1.1,81
2010,9,경기,양주,1.4,84
2010,9,경기,부천,1.4,84
2010,9,경기,연천,1.4,84
2010,9,경기,의정부,1.3,78
2010,9,강원,화천,0.9,80
2010,9,강원,고성,1.9,76
2010,9,강원,양구,0.9,80
2010,9,강원,횡성,0.9,76
2010,9,강원,평창,1.1,82
2010,9,강원,양양,1.9,76
2010,9,강원,삼척,1.9,76
2010,9,충북,단양,1.3,79
2010,9,충북,음성,1.2,79
2010,9,충북,진천,1.2,79
2010,9,충북,영동,1.1,81
2010,9,충북,옥천,1.1,81
2010,9,충북,증평,1.1,81
2010,9,충북,괴산,1.1,81
2010,9,충북,청원,1.4,77
2010,9,충남,아산,1.7,79
2010,9,충남,공주,1.3,72
2010,9,충남,논산,1.1,77
2010,9,충남,당진,2.6,81
2010,9,충남,태안,2.6,81
2010,9,충남,예산,-,-
2010,9,충남,청양,2,78
2010,9,충남,서천,1.3,72
2010,9,충남,계룡,1.1,77
2010,9,전북,무주,1.5,80
2010,9,전북,진안,1.5,80
2010,9,전북,김제,1.9,72
2010,9,전북,익산,1.9,72
2010,9,전북,완주,1.9,72
2010,9,전남,목포,2.2,78
2010,9,전남,영암,2.2,78
2010,9,전남,무안,2.2,73
2010,9,전남,신안,2.2,73
2010,9,전남,나주,2.2,73
2010,9,전남,구례,2.2,73
2010,9,전남,담양,2.2,73
2010,9,전남,곡성,-,-
2010,9,전남,화순,-,-
2010,9,전남,장성,2.1,82
2010,9,전남,함평,2.2,73
2010,9,경북,청도,1.3,77
2010,9,경북,경산,1.3,77
2010,9,경북,예천,1,83
2010,9,경북,고령,1,83
2010,9,경북,성주,1.2,76
2010,9,경북,군위,1.2,76
2010,9,경북,김천,1.2,76
2010,9,경북,칠곡,1.8,77
2010,9,경북,영양,0.7,89
2010,9,경남,창녕,1.3,77
2010,9,경남,함안,1.1,83
2010,9,경남,하동,1.1,76
2010,9,경남,고성,1.1,76
2010,9,경남,사천,1.1,76
2010,9,경남,함안,1.1,76
2010,9,경남,마산,1.7,74
2010,9,경남,진해,1.7,74
2010,10,서울,서울,2.2,61
2010,10,인천,인천,2.7,64
2010,10,경기,동두천,1.2,69
2010,10,경기,파주,1.3,75
2010,10,경기,수원,1.4,74
2010,10,인천,강화,1.6,71
2010,10,경기,양평,1,76
2010,10,경기,이천,0.9,76
2010,10,강원,속초,2.2,68
2010,10,강원,춘천,-,-
2010,10,강원,철원,1.2,75
2010,10,강원,춘천,0.8,76
2010,10,강원,강릉,1.9,72
2010,10,강원,강릉,2.2,69
2010,10,강원,동해,2.4,73
2010,10,강원,원주,0.8,69
2010,10,강원,영월,1.1,75
2010,10,강원,인제,1.5,74
2010,10,강원,홍천,1,73
2010,10,강원,태백,1.4,72
2010,10,강원,정선,1,77
2010,10,충북,충주,1.2,75
2010,10,충북,청주,1.2,71
2010,10,충북,제천,1.1,76
2010,10,충북,보은,1.1,77
2010,10,충남,서산,2.4,73
2010,10,충남,홍성,-,-
2010,10,충남,천안,1.5,75
2010,10,충남,보령,1.5,69
2010,10,충남,부여,1.2,68
2010,10,충남,금산,0.9,74
2010,10,대전,대전,1.4,71
2010,10,세종,세종,1.4,71
2010,10,울산,울산,2.1,71
2010,10,대구,대구,1.7,61
2010,10,부산,부산,3.1,63
2010,10,경남,창원,1.6,65
2010,10,경남,통영,2.7,68
2010,10,경남,진주,1.1,71
2010,10,경남,김해,1.8,65
2010,10,경남,창원,1.5,64
2010,10,경남,양산,2.5,62
2010,10,경남,의령,1,67
2010,10,경남,함양,0.8,75
2010,10,경남,거창,1.1,77
2010,10,경남,합천,1.1,73
2010,10,경남,밀양,1.3,69
2010,10,경남,산청,1.1,74
2010,10,경남,거제,1.5,68
2010,10,경남,남해,1.7,69
2010,10,경북,울진,2.5,77
2010,10,경북,안동,1.2,77
2010,10,경북,상주,1.2,75
2010,10,경북,포항,1.8,70
2010,10,경북,봉화,1.2,80
2010,10,경북,영주,2,75
2010,10,경북,문경,1.5,72
2010,10,경북,청송,0.8,82
2010,10,경북,영덕,2.4,69
2010,10,경북,의성,0.8,77
2010,10,경북,구미,1.3,72
2010,10,경북,영천,1.4,72
2010,10,경북,경주,2,78
2010,10,전북,군산,1.9,75
2010,10,전북,전주,1.6,70
2010,10,전북,고창,-,-
2010,10,전북,부안,1.4,74
2010,10,전북,임실,1.2,73
2010,10,전북,정읍,1.3,70
2010,10,전북,남원,1.1,75
2010,10,전북,장수,1.4,77
2010,10,전북,고창,1.5,78
2010,10,전북,순창,1.5,73
2010,10,전남,여수,4.4,61
2010,10,전남,완도,3.2,70
2010,10,전남,순천,-,-
2010,10,전남,진도,4.5,77
2010,10,전남,영광,2.1,76
2010,10,전남,보성,3.1,71
2010,10,전남,강진,2.4,71
2010,10,전남,장흥,2.1,70
2010,10,전남,해남,1.9,73
2010,10,전남,고흥,1.6,68
2010,10,전남,광양,-,-
2010,10,전남,진도,-,-
2010,10,제주,제주,3.2,65
2010,10,제주,제주,7.1,66
2010,10,제주,제주,3.2,74
2010,10,제주,제주,2.9,61
2010,10,광주,광주,1.9,68
2010,10,경기,광주,0.9,76
2010,10,경기,남양주,1.3,75
2010,10,경기,시흥,1.4,74
2010,10,경기,성남,1.4,74
2010,10,경기,안성,1.4,74
2010,10,경기,고양,1.4,74
2010,10,경기,평택,1.4,74
2010,10,경기,하남,1.4,74
2010,10,경기,용인,1.4,74
2010,10,경기,구리,1.4,74
2010,10,경기,안산,1.4,74
2010,10,경기,군포,1.4,74
2010,10,경기,화성,1.4,74
2010,10,경기,과천,1.4,74
2010,10,경기,오산,1.4,74
2010,10,경기,안양,1.4,74
2010,10,경기,김포,1.4,74
2010,10,경기,의왕,1.4,74
2010,10,경기,광명,1.4,74
2010,10,경기,가평,1,76
2010,10,경기,포천,1,76
2010,10,경기,여주,0.9,76
2010,10,경기,양주,1.3,75
2010,10,경기,부천,1.3,75
2010,10,경기,연천,1.3,75
2010,10,경기,의정부,1.2,69
2010,10,강원,화천,0.8,76
2010,10,강원,고성,2.2,69
2010,10,강원,양구,0.8,76
2010,10,강원,횡성,0.8,69
2010,10,강원,평창,1,77
2010,10,강원,양양,2.2,69
2010,10,강원,삼척,2.2,69
2010,10,충북,단양,1.2,75
2010,10,충북,음성,1.1,76
2010,10,충북,진천,1.1,76
2010,10,충북,영동,1.1,77
2010,10,충북,옥천,1.1,77
2010,10,충북,증평,1.1,77
2010,10,충북,괴산,1.1,77
2010,10,충북,청원,1.2,71
2010,10,충남,아산,1.5,75
2010,10,충남,공주,1.2,68
2010,10,충남,논산,0.9,74
2010,10,충남,당진,2.4,73
2010,10,충남,태안,2.4,73
2010,10,충남,예산,-,-
2010,10,충남,청양,1.5,69
2010,10,충남,서천,1.2,68
2010,10,충남,계룡,0.9,74
2010,10,전북,무주,1.4,77
2010,10,전북,진안,1.4,77
2010,10,전북,김제,1.6,70
2010,10,전북,익산,1.6,70
2010,10,전북,완주,1.6,70
2010,10,전남,목포,1.9,73
2010,10,전남,영암,1.9,73
2010,10,전남,무안,1.9,68
2010,10,전남,신안,1.9,68
2010,10,전남,나주,1.9,68
2010,10,전남,구례,1.9,68
2010,10,전남,담양,1.9,68
2010,10,전남,곡성,-,-
2010,10,전남,화순,-,-
2010,10,전남,장성,2.1,76
2010,10,전남,함평,1.9,68
2010,10,경북,청도,1.4,72
2010,10,경북,경산,1.4,72
2010,10,경북,예천,1.2,75
2010,10,경북,고령,1.2,75
2010,10,경북,성주,1.3,72
2010,10,경북,군위,1.3,72
2010,10,경북,김천,1.3,72
2010,10,경북,칠곡,1.8,70
2010,10,경북,영양,0.8,82
2010,10,경남,창녕,1.1,73
2010,10,경남,함안,1,67
2010,10,경남,하동,1.1,71
2010,10,경남,고성,1.1,71
2010,10,경남,사천,1.1,71
2010,10,경남,함안,1.1,71
2010,10,경남,마산,1.6,65
2010,10,경남,진해,1.6,65
2010,11,서울,서울,2.8,55
2010,11,인천,인천,3.6,60
2010,11,경기,동두천,1.8,56
2010,11,경기,파주,1.5,67
2010,11,경기,수원,1.7,68
2010,11,인천,강화,1.9,64
2010,11,경기,양평,1.4,66
2010,11,경기,이천,1.3,66
2010,11,강원,속초,2.7,41
2010,11,강원,춘천,-,-
2010,11,강원,철원,1.5,68
2010,11,강원,춘천,0.9,67
2010,11,강원,강릉,2.6,46
2010,11,강원,강릉,3.1,42
2010,11,강원,동해,2.9,46
2010,11,강원,원주,1.1,54
2010,11,강원,영월,1.3,61
2010,11,강원,인제,1.8,62
2010,11,강원,홍천,1.2,62
2010,11,강원,태백,1.9,51
2010,11,강원,정선,1.9,63
2010,11,충북,충주,1.5,65
2010,11,충북,청주,1.2,61
2010,11,충북,제천,1.4,66
2010,11,충북,보은,1.4,65
2010,11,충남,서산,2.9,69
2010,11,충남,홍성,-,-
2010,11,충남,천안,2.2,64
2010,11,충남,보령,1.9,64
2010,11,충남,부여,1.2,63
2010,11,충남,금산,1.2,65
2010,11,대전,대전,1.6,60
2010,11,세종,세종,1.6,60
2010,11,울산,울산,1.9,55
2010,11,대구,대구,1.8,46
2010,11,부산,부산,3.1,46
2010,11,경남,창원,1.7,53
2010,11,경남,통영,2.2,60
2010,11,경남,진주,0.9,63
2010,11,경남,김해,2,51
2010,11,경남,창원,1.3,52
2010,11,경남,양산,1.9,53
2010,11,경남,의령,1.2,67
2010,11,경남,함양,1.6,58
2010,11,경남,거창,1.5,62
2010,11,경남,합천,1.1,63
2010,11,경남,밀양,1.4,60
2010,11,경남,산청,1.7,58
2010,11,경남,거제,1.5,60
2010,11,경남,남해,1.6,57
2010,11,경북,울진,2.9,50
2010,11,경북,안동,1.6,61
2010,11,경북,상주,1.8,56
2010,11,경북,포항,2.2,49
2010,11,경북,봉화,1.4,66
2010,11,경북,영주,3,60
2010,11,경북,문경,2,55
2010,11,경북,청송,1.3,64
2010,11,경북,영덕,3.1,45
2010,11,경북,의성,1.1,65
2010,11,경북,구미,1.7,53
2010,11,경북,영천,1.7,56
2010,11,경북,경주,2.6,61
2010,11,전북,군산,2.5,70
2010,11,전북,전주,1.9,59
2010,11,전북,고창,-,-
2010,11,전북,부안,1.8,65
2010,11,전북,임실,1.4,65
2010,11,전북,정읍,1.5,61
2010,11,전북,남원,1.4,68
2010,11,전북,장수,1.8,68
2010,11,전북,고창,1.7,68
2010,11,전북,순창,1.8,66
2010,11,전남,여수,3.6,51
2010,11,전남,완도,3.3,65
2010,11,전남,순천,-,-
2010,11,전남,진도,4.6,69
2010,11,전남,영광,2.3,67
2010,11,전남,보성,3.3,64
2010,11,전남,강진,2.5,66
2010,11,전남,장흥,2.3,66
2010,11,전남,해남,1.7,70
2010,11,전남,고흥,1.7,65
2010,11,전남,광양,-,-
2010,11,전남,진도,-,-
2010,11,제주,제주,3.3,56
2010,11,제주,제주,7.5,57
2010,11,제주,제주,3.1,66
2010,11,제주,제주,2.3,58
2010,11,광주,광주,1.6,60
2010,11,경기,광주,1.3,66
2010,11,경기,남양주,1.5,67
2010,11,경기,시흥,1.7,68
2010,11,경기,성남,1.7,68
2010,11,경기,안성,1.7,68
2010,11,경기,고양,1.7,68
2010,11,경기,평택,1.7,68
2010,11,경기,하남,1.7,68
2010,11,경기,용인,1.7,68
2010,11,경기,구리,1.7,68
2010,11,경기,안산,1.7,68
2010,11,경기,군포,1.7,68
2010,11,경기,화성,1.7,68
2010,11,경기,과천,1.7,68
2010,11,경기,오산,1.7,68
2010,11,경기,안양,1.7,68
2010,11,경기,김포,1.7,68
2010,11,경기,의왕,1.7,68
2010,11,경기,광명,1.7,68
2010,11,경기,가평,1.4,66
2010,11,경기,포천,1.4,66
2010,11,경기,여주,1.3,66
2010,11,경기,양주,1.5,67
2010,11,경기,부천,1.5,67
2010,11,경기,연천,1.5,67
2010,11,경기,의정부,1.8,56
2010,11,강원,화천,0.9,67
2010,11,강원,고성,3.1,42
2010,11,강원,양구,0.9,67
